"Rest of State Violent and Disruptive Incidents 2007-08  (weighted incident headings are shaded)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"County Name","BEDS CODE","District Name","School Name","School Type","Enrollment","Homicide","","Forcible Sex Offenses","","Other Sex Offenses","","Robbery","","Assault With Serious Physical Injury","","Arson","Kidnapping","","Assault with Physical Injury","","Reckless Endangerment","","Minor Altercations","","Intimidation, Harassment, Menacing, or Bullying","","Burglary","","Criminal Mischief","","Larceny, or Other Theft","","Bomb Threat","False Alarm","Riot","","Weapon Possession","","Drug Possession","Alcohol Possession","Other Disruptive"
"","","","","","","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","With Weapon(s)","Without Weapon(s)","","","With Weapon(s)","Without Weapon(s)","Through Screening","Under Other Circumstances","","",""
"ORANGE","441000010014","Middletown City School District","Monhagen Middle School","Public","788.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","31.0","0.0","31.0","0.0","0.0","0.0","1.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","83.0"
"ORANGE","441000010015","Middletown City School District","Maple Hill Elementary School","Public","1205.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","90.0"
"ORANGE","441101040001","Minisink Valley Central School District","Minisink Valley High School","Public","1562.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","4.0","0.0","43.0","0.0","5.0","0.0","0.0","0.0","3.0","0.0","15.0","0.0","0.0","0.0","0.0","0.0","4.0","8.0","2.0","45.0"
"ORANGE","441101040002","Minisink Valley Central School District","Minisink Valley Elementary School","Public","665.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"ORANGE","441101040003","Minisink Valley Central School District","Minisink Valley Middle School","Public","1122.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0.0","3.0"
"ORANGE","441101040004","Minisink Valley Central School District","Otisville Elementary School","Public","399.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441101040005","Minisink Valley Central School District","Minisink Valley Intermediate School","Public","913.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0"
"ORANGE","441201060001","Monroe-Woodbury Central School District","Pine Tree Elementary School","Public","908.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441201060002","Monroe-Woodbury Central School District","Central Valley School","Public","725.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441201060003","Monroe-Woodbury Central School District","North Main Street School","Public","602.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441201060005","Monroe-Woodbury Central School District","Smith Clove Elementary School","Public","673.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441201060006","Monroe-Woodbury Central School District","Monroe Woodbury High School","Public","2425.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","1.0","0.0","39.0","0.0","16.0","0.0","0.0","0.0","5.0","0.0","10.0","0.0","0.0","0.0","2.0","0.0","5.0","13.0","3.0","76.0"
"ORANGE","441201060009","Monroe-Woodbury Central School District","Monroe Woodbury Middle School","Public","1767.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","41.0","0.0","28.0","0.0","0.0","0.0","6.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","12.0","1.0","4.0","31.0"
"ORANGE","441201060011","Monroe-Woodbury Central School District","Sapphire Elementary School","Public","403.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441202020001","Kiryas Joel Village Union Free School District","Kiryas Joel Village School","Public","274.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441301060001","Valley Central School District (Montgomery)","East Coldenham Elementary School","Public","334.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","3.0"
"ORANGE","441301060002","Valley Central School District (Montgomery)","Montgomery Elementary School","Public","630.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"ORANGE","441301060003","Valley Central School District (Montgomery)","Walden Elementary School","Public","555.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","5.0","0.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0"
"ORANGE","441301060004","Valley Central School District (Montgomery)","Valley Central High School","Public","1678.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","10.0","0.0","10.0","0.0","1.0","0.0","1.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","1.0","606.0"
"ORANGE","441301060005","Valley Central School District (Montgomery)","Maybrook Elementary School","Public","265.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0"
"ORANGE","441301060006","Valley Central School District (Montgomery)","Valley Central Middle School","Public","1187.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","50.0","0.0","62.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","60.0"
"ORANGE","441301060007","Valley Central School District (Montgomery)","Berea Elementary School","Public","433.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441600010001","Newburgh City School District","Balmville School","Public","417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0"
"ORANGE","441600010002","Newburgh City School District","Prekindergarten At Washington St","Public","376.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441600010003","Newburgh City School District","Heritage Junior High School","Public","924.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","7.0","0.0","22.0","0.0","14.0","0.0","0.0","0.0","2.0","0.0","12.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","418.0"
"ORANGE","441600010004","Newburgh City School District","Fostertown Etc Magnet School","Public","579.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","18.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","54.0"
"ORANGE","441600010005","Newburgh City School District","Gardnertown Fundamental Magnet School","Public","680.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","11.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.0"
"ORANGE","441600010006","Newburgh City School District","Gams Tech Magnet School","Public","975.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","0.0","5.0","0.0","54.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","1.0","0.0","0.0","0.0","7.0","0.0","0.0","172.0"
"ORANGE","441600010009","Newburgh City School District","Horizon-On-The-Hudson Magnet School","Public","456.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","45.0","0.0","21.0","0.0","0.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","84.0"
"ORANGE","441600010010","Newburgh City School District","New Windsor School","Public","619.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","5.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.0"
"ORANGE","441600010012","Newburgh City School District","Vails Gate High Tech Magnet School","Public","633.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","1.0","0.0","36.0","0.0","10.0","0.0","0.0","0.0","1.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","154.0"
"ORANGE","441600010014","Newburgh City School District","Prekindergarten At Renwick Street","Public","107.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","441600010015","Newburgh City School District","North Junior High School","Public","990.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.0","3.0","0.0","0.0","101.0","0.0","25.0","0.0","0.0","0.0","11.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","5.0","7.0","1.0","304.0"
"ORANGE","441600010016","Newburgh City School District","South Junior High School","Public","886.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","4.0","0.0","171.0","0.0","26.0","0.0","0.0","0.0","2.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","8.0","2.0","1.0","359.0"
"ORANGE","441600010017","Newburgh City School District","Newburgh Free Academy","Public","2777.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","1.0","1.0","0.0","92.0","0.0","20.0","0.0","0.0","0.0","5.0","0.0","5.0","0.0","2.0","0.0","0.0","0.0","4.0","11.0","3.0","507.0"
"ORANGE","441600010020","Newburgh City School District","Temple Hill School","Public","1043.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","2.0","0.0","61.0","1.0","15.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","212.0"
"ORANGE","441600010021","Newburgh City School District","Meadow Hill Global Explorations Magnet School","Public","982.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","2.0","2.0","0.0","112.0","0.0","37.0","0.0","0.0","0.0","9.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","336.0"
"ORANGE","441800050001","Port Jervis City School District","Anna S Kuhl Elementary School","Public","973.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","16.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0"
"ORANGE","441800050002","Port Jervis City School District","N A Hamilton Bicentenial School","Public","542.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"ORANGE","441800050005","Port Jervis City School District","Port Jervis Middle School","Public","504.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","41.0","0.0","44.0","0.0","0.0","0.0","4.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","157.0"
"ORANGE","441800050006","Port Jervis City School District","Port Jervis Senior High School","Public","1099.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","2.0","0.0","29.0","0.0","8.0","0.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","29.0"
"ORANGE","441903020001","Tuxedo Union Free School District","George F Baker High School","Public","406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0"
"ORANGE","441903020002","Tuxedo Union Free School District","George Grant Mason Elementary School","Public","239.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","442101060001","Warwick Valley Central School District","Pine Island School","Public","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","442101060002","Warwick Valley Central School District","Warwick Valley High School","Public","1604.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","7.0","3.0","6.0","0.0","8.0","0.0","14.0","0.0","0.0","0.0","10.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","13.0","97.0"
"ORANGE","442101060003","Warwick Valley Central School District","Warwick Valley Middle School","Public","1022.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","30.0","0.0","7.0","0.0","0.0","0.0","3.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","5.0","20.0"
"ORANGE","442101060004","Warwick Valley Central School District","Park Avenue Elementary School","Public","462.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","442101060006","Warwick Valley Central School District","Kings Elementary School","Public","498.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORANGE","442101060007","Warwick Valley Central School District","Sanfordville Elementary School","Public","616.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"ORANGE","442111020001","Greenwood Lake Union Free School District","Greenwood Lake Middle School","Public","352.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","17.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","10.0"
"ORANGE","442111020002","Greenwood Lake Union Free School District","Greenwood Lake Elementary School","Public","244.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"ORANGE","442115020001","Florida Union Free School District","S S Seward Institute","Public","460.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","40.0"
"ORANGE","442115020002","Florida Union Free School District","Golden Hill Elementary","Public","392.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","13.0"
"ORLEANS","450101060002","Albion Central School District","Ronald L Sodoma Elementary School","Public","1028.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ORLEANS","450101060003","Albion Central School District","Charles D'Amico High School","Public","829.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.0","12.0"
"ORLEANS","450101060005","Albion Central School District","Carl I Bergerson Middle School","Public","548.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","26.0","0.0","8.0","0.0","0.0","0.0","2.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","3.0","7.0"
"ORLEANS","450607040002","Kendall Central School District","Kendall Junior-Senior High School","Public","474.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","6.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","1.0","28.0"
"ORLEANS","450607040003","Kendall Central School District","Kendall Elementary School","Public","442.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"ORLEANS","450704040001","Holley Central School District","Holley Junior Senior High School","Public","644.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","13.0","0.0","4.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","3.0","4.0","5.0","16.0"
"ORLEANS","450704040005","Holley Central School District","Holley Elementary School","Public","626.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0"
"ORLEANS","450801060002","Medina Central School District","Oak Orchard School","Public","421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"ORLEANS","450801060003","Medina Central School District","Clifford Wise Middle School","Public","432.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","15.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0"
"ORLEANS","450801060004","Medina Central School District","Medina High School","Public","630.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","17.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","6.0","1.0","0.0"
"ORLEANS","450801060006","Medina Central School District","Warren P Towne Primary School","Public","492.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","18.0"
"ORLEANS","451001040001","Lyndonville Central School District","Lyndonville Elementary School","Public","402.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","7.0"
"ORLEANS","451001040002","Lyndonville Central School District","L A Webber Middle-High School","Public","359.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","0.0","20.0","0.0","0.0","0.0","3.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","97.0"
"OSWEGO","460102040002","Altmar-Parish-Williamstown Central School District","Altmar Elementary School","Public","240.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
