Rest of State Violent and Disruptive Incidents 2010-2011 (violent incident headings are shaded),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"***In a small number of incidents, a school's School Violence Index (SVI) may have been adjusted as a result of a VADIR reconciliation and/or Weighted Incident Exclusion Process (WIEP). The SVI is comparative measure of the level of violence in a school.  The SVI is computed in accordance with a formula established by the Commissioner that takes into account the enrollment of the school and is weighted to reflect the most serious violent incidents.  The VADIR reconciliation is a multi-step process that it used to ensure that VADIR data submitted by the school is accurate. The WIEP is the process by which a school district demonstrates to SED that one or more of its schools should not be designated as persistently dangerous because some or all of the violent incidents it reported on the Violent and Disruptive Incident Report (VADIR) summary form were allegedly directly related to a student offender's disability.  There are also additional WIEP requirements that a school district must satisfy before SED will adjust a school's SVI.  More information regarding the VADIR reconciliation and/or WIEP is available upon request.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,District,School,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide,,Forcible Sex Offenses,,Other Sex Offenses,,Robbery,,Assault With Serious Physical Injury,,Arson,Kidnapping,,Assault with Physical Injury,,Reckless Endangerment,,Minor Altercations,,"Intimidation, Harassment, Menacing, or Bullying",,Burglary,,Criminal Mischief,,"Larceny, or Other Theft",,Bomb Threat,False Alarm,Riot,,Weapon Possession,,Drug Possession,Alcohol Possession,Other Disruptive
,,,,,,,,With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),,,With Weapon(s),Without Weapon(s),Through Screening,Under Other Circumstances,,,
ALBANY,South Colonie Central School District,Sand Creek Middle School,010601060012,Middle School,Average Needs,Public,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,17
ALBANY,South Colonie Central School District,Shaker Road Elementary School,010601060006,Elementary,Average Needs,Public,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
ALBANY,South Colonie Central School District,Veeder Elementary School,010601060011,Elementary,Average Needs,Public,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ALBANY,Voorheesville Central School District,Clayton A Bouton High School,011003060002,Senior High,Low Needs,Public,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,5,0
ALBANY,Voorheesville Central School District,Voorheesville Elementary School,011003060001,Elementary,Low Needs,Public,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALBANY,Voorheesville Central School District,Voorheesville Middle School,011003060003,Middle School,Low Needs,Public,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ALBANY,Watervliet City School District,Watervliet Elementary School,011200010002,Elementary,Urban/Suburban High Needs,Public,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21
ALBANY,Watervliet City School District,Watervliet Junior-Senior High School,011200010010,Junior Senior School,Urban/Suburban High Needs,Public,674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,21,0,0,0,0,0,2,1,0,0,0,0,4,8,2,33
ALLEGANY,Alfred-Almond Central School District,Alfred-Almond Elementary School,020101040001,Elementary,Average Needs,Public,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGANY,Alfred-Almond Central School District,Alfred-Almond Junior-Senior High School,020101040002,Junior Senior School,Average Needs,Public,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALLEGANY,Andover Central School District,Andover School,020601040001,K-12 School,Rural High Needs,Public,379,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,1,30,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25
ALLEGANY,Belfast Central School District,Belfast School,020801040001,K-12 School,Rural High Needs,Public,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90
ALLEGANY,Bolivar-Richburg Central School District,Bolivar-Richburg Elementary School,022902040002,Elementary,Rural High Needs,Public,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGANY,Bolivar-Richburg Central School District,Bolivar-Richburg Junior-Senior High School,022902040001,Junior Senior School,Rural High Needs,Public,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,110
ALLEGANY,Bolivar-Richburg Central School District,Bolivar-Richburg Pre-K Program,022902040003,Pre-K Only,Rural High Needs,Public,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGANY,Canaseraga Central School District,Canaseraga School,021102040001,K-12 School,Rural High Needs,Public,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
ALLEGANY,Cuba-Rushford Central School District,Cuba-Rushford Elementary School,022302040002,Elementary,Rural High Needs,Public,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ALLEGANY,Cuba-Rushford Central School District,Cuba-Rushford High School,022302040001,Senior High,Rural High Needs,Public,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ALLEGANY,Cuba-Rushford Central School District,Cuba-Rushford Middle School,022302040004,Middle School,Rural High Needs,Public,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALLEGANY,Cuba-Rushford Central School District,Rushford Elementary School,022302040003,Elementary,Rural High Needs,Public,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGANY,Fillmore Central School District,Fillmore Central School,022001040001,K-12 School,Rural High Needs,Public,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGANY,Friendship Central School District,Friendship Central School,021601040004,K-12 School,Rural High Needs,Public,395,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ALLEGANY,Genesee Valley Central School District At Angelica-Belmont,Genesee Valley Central School,020702040001,K-12 School,Rural High Needs,Public,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,10,0,24,0,0,0,0,0,6,0,0,0,0,0,2,5,0,70
ALLEGANY,Scio Central School District,Scio Central School,022401040003,K-12 School,Rural High Needs,Public,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,1,0,0,0,0,0,0,0,1,2,0,39
ALLEGANY,Wellsville Central School District,Wellsville Elementary School,022601060005,Elementary,Rural High Needs,Public,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ALLEGANY,Wellsville Central School District,Wellsville Middle School,022601060002,Middle School,Rural High Needs,Public,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,45,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
ALLEGANY,Wellsville Central School District,Wellsville Senior High School,022601060004,Senior High,Rural High Needs,Public,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0
ALLEGANY,Whitesville Central School District,Whitesville Central School,022101040001,K-12 School,Rural High Needs,Public,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BROOME,Binghamton City School District,Benjamin Franklin Elementary School,030200010005,Elementary,Urban/Suburban High Needs,Public,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Binghamton City School District,Binghamton High School,030200010021,Senior High,Urban/Suburban High Needs,Public,1603,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0,30,0,4,0,0,0,0,0,4,0,0,0,0,0,5,9,0,18
BROOME,Binghamton City School District,Calvin Coolidge School,030200010002,Elementary,Urban/Suburban High Needs,Public,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
BROOME,Binghamton City School District,East Middle School,030200010015,Middle School,Urban/Suburban High Needs,Public,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
BROOME,Binghamton City School District,Horace Mann School,030200010022,Elementary,Urban/Suburban High Needs,Public,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
BROOME,Binghamton City School District,Macarthur School,030200010011,Elementary,Urban/Suburban High Needs,Public,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Binghamton City School District,Theodore Roosevelt School,030200010012,Elementary,Urban/Suburban High Needs,Public,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0
BROOME,Binghamton City School District,Thomas Jefferson School,030200010008,Elementary,Urban/Suburban High Needs,Public,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Binghamton City School District,West Middle School,030200010016,Middle School,Urban/Suburban High Needs,Public,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0
BROOME,Binghamton City School District,Woodrow Wilson School,030200010014,Elementary,Urban/Suburban High Needs,Public,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BROOME,Chenango Forks Central School District,Chenango Forks Elementary School,030101060001,Elementary,Average Needs,Public,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BROOME,Chenango Forks Central School District,Chenango Forks High School,030101060003,Senior High,Average Needs,Public,513,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
BROOME,Chenango Forks Central School District,Chenango Forks Middle School,030101060004,Middle School,Average Needs,Public,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
BROOME,Chenango Forks Central School District,John R Harshaw Primary School,030101060002,Elementary,Average Needs,Public,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Chenango Valley Central School District,Chenango Bridge Elementary School,030701060003,Elementary,Urban/Suburban High Needs,Public,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,48,0,47,0,0,0,1,0,2,0,0,0,0,0,0,0,0,53
BROOME,Chenango Valley Central School District,Chenango Valley High School,030701060001,Senior High,Rural High Needs,Public,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,263
BROOME,Chenango Valley Central School District,Chenango Valley Middle School,030701060005,Junior High School,Rural High Needs,Public,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,103
BROOME,Chenango Valley Central School District,Port Dickinson Elementary School,030701060004,Elementary,Rural High Needs,Public,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Deposit Central School District,Deposit Elementary School,031301040002,Elementary,Rural High Needs,Public,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BROOME,Deposit Central School District,Deposit Middle-Senior High School,031301040003,Junior Senior School,Rural High Needs,Public,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
BROOME,Harpursville Central School District,Harpursville Junior-Senior High School,030501040003,Junior Senior School,Rural High Needs,Public,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,36
BROOME,Harpursville Central School District,W A Olmsted Elementary School,030501040001,Elementary,Rural High Needs,Public,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
BROOME,Johnson City Central School District,Johnson City Elementary/Intermediate School,031502060001,Elementary,Urban/Suburban High Needs,Public,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,156
BROOME,Johnson City Central School District,Johnson City Elementary/Primary School,031502060003,Elementary,Urban/Suburban High Needs,Public,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
BROOME,Johnson City Central School District,Johnson City Middle School,031502060005,Middle School,Urban/Suburban High Needs,Public,594,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,68,0,16,0,0,0,0,0,5,0,1,0,0,0,1,1,1,158
BROOME,Johnson City Central School District,Johnson City Senior High School,031502060006,Senior High,Urban/Suburban High Needs,Public,782,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,17,0,12,0,0,0,7,0,4,0,0,0,0,0,1,4,0,301
BROOME,Maine-Endwell Central School District,Homer Brink School,031101060003,Elementary,Average Needs,Public,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BROOME,Maine-Endwell Central School District,Maine Memorial School,031101060004,Elementary,Average Needs,Public,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BROOME,Maine-Endwell Central School District,Maine-Endwell Middle School,031101060005,Middle School,Average Needs,Public,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
BROOME,Maine-Endwell Central School District,Maine-Endwell Senior High School,031101060006,Senior High,Average Needs,Public,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,10,0,22
BROOME,Susquehanna Valley Central School District,Brookside Elementary School,030601060001,Elementary,Average Needs,Public,381,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
BROOME,Susquehanna Valley Central School District,F P Donnelly School,030601060004,Elementary,Average Needs,Public,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Susquehanna Valley Central School District,Richard T Stank Middle School,030601060005,Middle School,Average Needs,Public,431,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
BROOME,Susquehanna Valley Central School District,Susquehanna Valley Senior High School,030601060006,Senior High,Average Needs,Public,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,179
BROOME,Union-Endicott Central School District,Ann G Mcguinness Elementar School,031501060014,Elementary,Average Needs,Public,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BROOME,Union-Endicott Central School District,Charles F Johnson Jr Elementary School,031501060001,Elementary,Average Needs,Public,380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
BROOME,Union-Endicott Central School District,George F Johnson Elementary School,031501060002,Elementary,Average Needs,Public,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
BROOME,Union-Endicott Central School District,Jennie F Snapp Middle School,031501060009,Junior High School,Average Needs,Public,618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,20,0,16,0,1,0,3,0,1,0,0,0,0,0,2,0,0,23
BROOME,Union-Endicott Central School District,Linnaeus W West Primary School,031501060011,Elementary,Average Needs,Public,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
BROOME,Union-Endicott Central School District,Thomas J Watson Sr Elementary School,031501060013,Elementary,Average Needs,Public,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BROOME,Union-Endicott Central School District,Union Endicott High School,031501060012,Senior High,Average Needs,Public,1298,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,10,0,8,0,0,0,2,0,3,0,0,0,0,0,3,6,1,8
BROOME,Vestal Central School District,African Road Elementary School,031601060021,Elementary,Average Needs,Public,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Vestal Central School District,Clayton Avenue Elementary School,031601060022,Elementary,Average Needs,Public,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BROOME,Vestal Central School District,Glenwood Elementary School,031601060023,Elementary,Average Needs,Public,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Vestal Central School District,Tioga Hills Elementary School,031601060026,Elementary,Average Needs,Public,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Vestal Central School District,Vestal Hills Elementary School,031601060028,Elementary,Average Needs,Public,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROOME,Vestal Central School District,Vestal Middle School,031601060041,Middle School,Average Needs,Public,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BROOME,Vestal Central School District,Vestal Senior High School,031601060051,Senior High,Average Needs,Public,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,2,6,1,20
BROOME,Whitney Point Central School District,Caryl E Adams Primary School,031401060005,Elementary,Rural High Needs,Public,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BROOME,Whitney Point Central School District,Tioughnioga Riverside Academy,031401060002,Elementary,Rural High Needs,Public,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,36,0,0,0,0,0,3,0,0,0,0,0,1,2,0,27
BROOME,Whitney Point Central School District,Whitney Point Senior High School,031401060004,Senior High,Rural High Needs,Public,438,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,1,0,17,0,14,0,0,0,4,0,4,0,0,0,0,0,1,9,4,66
BROOME,Windsor Central School District,A F Palmer Elementary School / Windsor Central Middle School,031701060004,Elementary,Average Needs,Public,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
BROOME,Windsor Central School District,C R Weeks Elementary School,031701060003,Elementary,Average Needs,Public,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BROOME,Windsor Central School District,Floyd Bell Elementary School,031701060002,Elementary,Average Needs,Public,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
BROOME,Windsor Central School District,Windsor Central High School,031701060007,Senior High,Average Needs,Public,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0
CATTARAUGUS,Allegany-Limestone Central School District,Allegany-Limestone Elementary School,040302060002,Elementary,Average Needs,Public,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3
CATTARAUGUS,Allegany-Limestone Central School District,Allegany-Limestone High School,040302060001,Senior High,Average Needs,Public,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,21,0,13,0,0,0,4,0,1,0,0,0,0,0,1,2,0,7
CATTARAUGUS,Allegany-Limestone Central School District,Allegany-Limestone Middle School,040302060004,Middle School,Average Needs,Public,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
CATTARAUGUS,Cattaraugus-Little Valley Central School District,Cattaraugus-Little Valley High School,042302040003,Senior High,Average Needs,Public,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
CATTARAUGUS,Cattaraugus-Little Valley Central School District,Cattaraugus-Little Valley Intermediate School,042302040001,Elementary,Average Needs,Public,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CATTARAUGUS,Cattaraugus-Little Valley Central School District,Cattaraugus-Little Valley Middle School,042302040004,Middle School,Average Needs,Public,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CATTARAUGUS,Cattaraugus-Little Valley Central School District,Cattaraugus-Little Valley Primary School,042302040002,Elementary,Average Needs,Public,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,Ellicottville Central School District,Ellicottville Elementary School,040901040001,Elementary,Average Needs,Public,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATTARAUGUS,Ellicottville Central School District,Ellicottville Middle School High School,040901040002,Junior Senior School,Average Needs,Public,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11,0,4,0,0,0,1,0,1,1,1,0,0,0,2,2,0,12
CATTARAUGUS,Franklinville Central School District,Franklinville Elementary School,041101040003,Elementary,Rural High Needs,Public,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CATTARAUGUS,Franklinville Central School District,Franklinville Junior-Senior High School,041101040002,Junior Senior School,Rural High Needs,Public,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,1,0,0,0,3,0,0,0,0,0,1,3,1,63
CATTARAUGUS,Gowanda Central School District,Gowanda Elementary School,042801060001,Elementary,Rural High Needs,Public,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CATTARAUGUS,Gowanda Central School District,Gowanda High School,042801060006,Senior High,Rural High Needs,Public,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,7,0,28
CATTARAUGUS,Gowanda Central School District,Gowanda Middle School,042801060005,Middle School,Rural High Needs,Public,427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31
CATTARAUGUS,Hinsdale Central School District,Hinsdale Central School,041401040001,K-12 School,Rural High Needs,Public,440,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,6,0,8,0,0,0,0,0,3,0,0,0,0,0,0,3,1,32
CATTARAUGUS,Olean City School District,Boardmanville Elementary School,042400010005,Elementary,Urban/Suburban High Needs,Public,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
CATTARAUGUS,Olean City School District,East View Elementary School,042400010004,Elementary,Urban/Suburban High Needs,Public,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
CATTARAUGUS,Olean City School District,Ivers J Norton Elementary School,042400010010,Elementary,Urban/Suburban High Needs,Public,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
CATTARAUGUS,Olean City School District,Olean Intermediate-Middle School,042400010016,Middle School,Urban/Suburban High Needs,Public,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CATTARAUGUS,Olean City School District,Olean Senior High School,042400010013,Senior High,Urban/Suburban High Needs,Public,625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,2,8,0,27
